binID	CADD
enhancers::chr2:120080000-120082800::chr2-120082236-120082628::chr2-120082236-120082628	2.531
enhancers::chr2:120095600-120097400::chr2-120096841-120097110::chr2-120096841-120097110	9.177
enhancers::chr2:120126800-120130000::chr2-120127499-120127749::chr2-120127499-120127749	4.517
enhancers::chr2:120126800-120130000::chr2-120128593-120129290::chr2-120128593-120129290	11.46683333
enhancers::chr2:120348400-120349400::chr2-120348549-120348748::chr2-120348549-120348748	2.8695
enhancers::chr2:120356000-120357200::chr2-120356157-120356489::chr2-120356157-120356489	17.2
enhancers::chr2:120763600-120764200::chr2-120763600-120764051::chr2-120763600-120764051	5.52075
enhancers::chr2:120787000-120787800::chr2-120787554-120787768::chr2-120787554-120787768	0.714
enhancers::chr2:121041000-121041600::chr2-121041047-121041211::chr2-121041047-121041211	0.052
enhancers::chr2:121041000-121041600::chr2-121041232-121041565::chr2-121041232-121041565	3.769666667
enhancers::chr2:121586600-121589800::chr2-121588615-121588928::chr2-121588615-121588928	4.108833333
enhancers::chr2:121715600-121717400::chr2-121716343-121716505::chr2-121716343-121716505	0.701
enhancers::chr2:121943000-121943800::chr2-121943047-121943680::chr2-121943047-121943680	8.16475
enhancers::chr2:121968200-121971200::chr2-121969244-121969598::chr2-121969244-121969598	4.29575
enhancers::chr2:122081000-122081600::chr2-122081000-122081296::chr2-122081000-122081296	1.926
enhancers::chr2:122081000-122081600::chr2-122081530-122081600::chr2-122081530-122081600	1.2075
enhancers::chr2:122100200-122101600::chr2-122100403-122100600::chr2-122100403-122100600	2.805
enhancers::chr2:122112000-122112600::chr2-122112000-122112188::chr2-122112000-122112188	2.4765
enhancers::chr2:122120000-122122200::chr2-122120385-122120741::chr2-122120385-122120741	4.809
enhancers::chr2:122143800-122145400::chr2-122144429-122144561::chr2-122144429-122144561	8.229
enhancers::chr2:122186800-122188000::chr2-122187047-122187470::chr2-122187047-122187470	7.2025
enhancers::chr2:122276600-122279800::chr2-122278045-122278210::chr2-122278045-122278210	2.118
enhancers::chr2:122276600-122279800::chr2-122278997-122279374::chr2-122278997-122279374	2.539666667
enhancers::chr2:122442600-122443800::chr2-122443480-122443752::chr2-122443480-122443752	2.652
enhancers::chr2:122521600-122523200::chr2-122522271-122522689::chr2-122522271-122522689	3.964666667
enhancers::chr2:122743400-122744400::chr2-122743888-122744181::chr2-122743888-122744181	0.742
enhancers::chr2:122827600-122828600::chr2-122827600-122828583::chr2-122827600-122828583	2.439235294
enhancers::chr2:122839000-122839800::chr2-122839500-122839679::chr2-122839500-122839679	2.8825
enhancers::chr2:122892800-122893800::chr2-122893023-122893469::chr2-122893023-122893469	6.0175
enhancers::chr2:122892800-122893800::chr2-122893688-122893800::chr2-122893688-122893800	10.9
enhancers::chr2:123273800-123276200::chr2-123274100-123274764::chr2-123274100-123274764	10.89292308
enhancers::chr2:12538000-12539800::chr2-12539491-12539800::chr2-12539491-12539800	3.30175
enhancers::chr2:12556600-12557800::chr2-12556830-12557019::chr2-12556830-12557019	6.3505
enhancers::chr2:12609200-12610000::chr2-12609326-12609807::chr2-12609326-12609807	14.792
enhancers::chr2:126615800-126616800::chr2-126616048-126616714::chr2-126616048-126616714	7.363307692
enhancers::chr2:12679600-12680600::chr2-12679842-12680195::chr2-12679842-12680195	4.50575
enhancers::chr2:12704600-12705200::chr2-12704600-12704719::chr2-12704600-12704719	4.442
enhancers::chr2:127127400-127128400::chr2-127127793-127128167::chr2-127127793-127128167	4.707
enhancers::chr2:127270200-127271200::chr2-127270676-127270926::chr2-127270676-127270926	2.324833333
enhancers::chr2:127270200-127271200::chr2-127271047-127271178::chr2-127271047-127271178	3.112
enhancers::chr2:127290800-127291800::chr2-127291658-127291800::chr2-127291658-127291800	1.787
enhancers::chr2:127292000-127293200::chr2-127292000-127292482::chr2-127292000-127292482	2.070076923
enhancers::chr2:127294000-127295600::chr2-127294391-127294843::chr2-127294391-127294843	7.942142857
enhancers::chr2:12737000-12738400::chr2-12737791-12738157::chr2-12737791-12738157	3.437333333
enhancers::chr2:127372000-127372600::chr2-127372136-127372600::chr2-127372136-127372600	3.043714286
enhancers::chr2:127384600-127385400::chr2-127385290-127385400::chr2-127385290-127385400	0.811
enhancers::chr2:127401800-127403200::chr2-127402351-127402733::chr2-127402351-127402733	3.114
enhancers::chr2:127566600-127567200::chr2-127566600-127567200::chr2-127566600-127567200	3.790545455
enhancers::chr2:127809400-127812600::chr2-127809404-127809594::chr2-127809404-127809594	2.52
enhancers::chr2:127809400-127812600::chr2-127811608-127811675::chr2-127811608-127811675	16.02
enhancers::chr2:12782200-12783200::chr2-12782605-12782691::chr2-12782605-12782691	2.891
enhancers::chr2:12811600-12812200::chr2-12811966-12812200::chr2-12811966-12812200	3.0115
enhancers::chr2:12815200-12816000::chr2-12815554-12815780::chr2-12815554-12815780	5.44775
enhancers::chr2:128228200-128230200::chr2-128229275-128229501::chr2-128229275-128229501	4.709
enhancers::chr2:128237000-128239400::chr2-128238032-128238293::chr2-128238032-128238293	1.275
enhancers::chr2:128242000-128244600::chr2-128243926-128244073::chr2-128243926-128244073	8.07
enhancers::chr2:128255800-128256600::chr2-128256125-128256342::chr2-128256125-128256342	0.7225
enhancers::chr2:12840800-12841800::chr2-12841189-12841388::chr2-12841189-12841388	2.061
enhancers::chr2:128463000-128466400::chr2-128465813-128466052::chr2-128465813-128466052	1.151
enhancers::chr2:128479200-128480200::chr2-128479582-128479950::chr2-128479582-128479950	4.817666667
enhancers::chr2:128493800-128496400::chr2-128495648-128495745::chr2-128495648-128495745	3.5255
enhancers::chr2:128618800-128619600::chr2-128619092-128619412::chr2-128619092-128619412	0.275
enhancers::chr2:128743200-128744200::chr2-128743200-128743585::chr2-128743200-128743585	3.890666667
enhancers::chr2:128935600-128937400::chr2-128936203-128936699::chr2-128936203-128936699	4.732625
enhancers::chr2:128975200-128975800::chr2-128975303-128975559::chr2-128975303-128975559	8.18275
enhancers::chr2:129007800-129008600::chr2-129008181-129008600::chr2-129008181-129008600	1.5305
enhancers::chr2:12918400-12919600::chr2-12919311-12919600::chr2-12919311-12919600	3.775333333
enhancers::chr2:129261200-129264200::chr2-129261671-129262131::chr2-129261671-129262131	3.7814
enhancers::chr2:129283600-129284600::chr2-129284271-129284470::chr2-129284271-129284470	1.311
enhancers::chr2:129315600-129316800::chr2-129315600-129315785::chr2-129315600-129315785	5.1718
enhancers::chr2:12937800-12938400::chr2-12937979-12938297::chr2-12937979-12938297	11.88525
enhancers::chr2:129439000-129440400::chr2-129439126-129439403::chr2-129439126-129439403	1.612
enhancers::chr2:12972400-12973400::chr2-12972580-12972905::chr2-12972580-12972905	1.826
enhancers::chr2:129740400-129745000::chr2-129740606-129740896::chr2-129740606-129740896	1.780222222
enhancers::chr2:129740400-129745000::chr2-129741743-129742065::chr2-129741743-129742065	2.366444444
enhancers::chr2:129740400-129745000::chr2-129743947-129744186::chr2-129743947-129744186	4.396888889
enhancers::chr2:129740400-129745000::chr2-129744520-129744798::chr2-129744520-129744798	3.624625
enhancers::chr2:129827200-129828600::chr2-129827826-129828238::chr2-129827826-129828238	1.081555556
enhancers::chr2:12987800-12988800::chr2-12987944-12988109::chr2-12987944-12988109	7.1285
enhancers::chr2:12987800-12988800::chr2-12988419-12988545::chr2-12988419-12988545	3.4245
enhancers::chr2:13024800-13025800::chr2-13024853-13025425::chr2-13024853-13025425	7.419857143
enhancers::chr2:13055400-13056600::chr2-13055982-13056208::chr2-13055982-13056208	0.9565
enhancers::chr2:13075400-13076200::chr2-13075400-13075689::chr2-13075400-13075689	14.745
enhancers::chr2:130913600-130916400::chr2-130913728-130913877::chr2-130913728-130913877	1.572
enhancers::chr2:130913600-130916400::chr2-130915858-130915964::chr2-130915858-130915964	0.976
enhancers::chr2:130913600-130916400::chr2-130916000-130916156::chr2-130916000-130916156	4.257
enhancers::chr2:130918600-130919400::chr2-130918608-130918752::chr2-130918608-130918752	4.7405
enhancers::chr2:130918600-130919400::chr2-130918865-130918961::chr2-130918865-130918961	7.004
enhancers::chr2:130932600-130933200::chr2-130932600-130932720::chr2-130932600-130932720	0.693
enhancers::chr2:131629800-131631400::chr2-131629831-131630832::chr2-131629831-131630832	7.904136364
enhancers::chr2:131803800-131806800::chr2-131805789-131805973::chr2-131805789-131805973	5.5655
enhancers::chr2:131831600-131832200::chr2-131831958-131832166::chr2-131831958-131832166	4.703
enhancers::chr2:131878000-131879400::chr2-131878654-131878797::chr2-131878654-131878797	1.576
enhancers::chr2:131878000-131879400::chr2-131879146-131879326::chr2-131879146-131879326	1.811
enhancers::chr2:132293200-132294200::chr2-132293664-132293900::chr2-132293664-132293900	1.447
enhancers::chr2:133187800-133188800::chr2-133187800-133188016::chr2-133187800-133188016	6.149666667
enhancers::chr2:133206400-133207800::chr2-133207500-133207800::chr2-133207500-133207800	5.236
enhancers::chr2:133427000-133429600::chr2-133427012-133427186::chr2-133427012-133427186	9.078666667
enhancers::chr2:133538200-133539400::chr2-133538514-133538618::chr2-133538514-133538618	0.4495
enhancers::chr2:134005200-134007200::chr2-134005820-134006067::chr2-134005820-134006067	1.462
enhancers::chr2:134005200-134007200::chr2-134006920-134007200::chr2-134006920-134007200	3.602666667
enhancers::chr2:134011000-134011600::chr2-134011000-134011165::chr2-134011000-134011165	1.6235
enhancers::chr2:134044000-134046000::chr2-134044000-134044207::chr2-134044000-134044207	16.345
enhancers::chr2:134044000-134046000::chr2-134044387-134044536::chr2-134044387-134044536	3.927
enhancers::chr2:134044000-134046000::chr2-134045289-134045702::chr2-134045289-134045702	4.053857143
enhancers::chr2:134051200-134052400::chr2-134051200-134051366::chr2-134051200-134051366	7.229666667
enhancers::chr2:134051200-134052400::chr2-134051483-134051742::chr2-134051483-134051742	14.7075
enhancers::chr2:134092200-134092800::chr2-134092257-134092387::chr2-134092257-134092387	2.65525
enhancers::chr2:134092200-134092800::chr2-134092445-134092800::chr2-134092445-134092800	2.762
enhancers::chr2:135350600-135352200::chr2-135351630-135351859::chr2-135351630-135351859	3.110666667
enhancers::chr2:135350600-135352200::chr2-135351909-135352200::chr2-135351909-135352200	9.728857143
enhancers::chr2:135576000-135577600::chr2-135576000-135576211::chr2-135576000-135576211	1.191
enhancers::chr2:135576000-135577600::chr2-135576974-135577224::chr2-135576974-135577224	11.7255
enhancers::chr2:135602800-135603800::chr2-135603378-135603616::chr2-135603378-135603616	4.636
enhancers::chr2:135619400-135620800::chr2-135620431-135620572::chr2-135620431-135620572	2.9205
enhancers::chr2:135622800-135623800::chr2-135622918-135622987::chr2-135622918-135622987	15.24
enhancers::chr2:135624000-135624800::chr2-135624107-135624513::chr2-135624107-135624513	10.56266667
enhancers::chr2:135654800-135657200::chr2-135655660-135655754::chr2-135655660-135655754	0.12
enhancers::chr2:135657400-135658000::chr2-135657824-135657996::chr2-135657824-135657996	7.162666667
enhancers::chr2:135960200-135961400::chr2-135960553-135960720::chr2-135960553-135960720	15.48
enhancers::chr2:135970200-135971000::chr2-135970364-135970631::chr2-135970364-135970631	5.774666667
enhancers::chr2:135984600-135985600::chr2-135984600-135984914::chr2-135984600-135984914	9.500666667
enhancers::chr2:136408000-136408800::chr2-136408382-136408709::chr2-136408382-136408709	6.2594
enhancers::chr2:136422000-136422800::chr2-136422202-136422641::chr2-136422202-136422641	8.586
enhancers::chr2:136424000-136425000::chr2-136424728-136424929::chr2-136424728-136424929	12.91366667
enhancers::chr2:136532600-136533400::chr2-136533050-136533282::chr2-136533050-136533282	1.36125
enhancers::chr2:136599600-136601600::chr2-136601332-136601579::chr2-136601332-136601579	3.634
enhancers::chr2:136607600-136610000::chr2-136608440-136608965::chr2-136608440-136608965	4.756
enhancers::chr2:136607600-136610000::chr2-136609520-136609701::chr2-136609520-136609701	8.61
enhancers::chr2:136844000-136844600::chr2-136844391-136844488::chr2-136844391-136844488	5.85175
enhancers::chr2:136913600-136915000::chr2-136913871-136913959::chr2-136913871-136913959	1.532
enhancers::chr2:137011000-137014400::chr2-137012225-137013140::chr2-137012225-137013140	5.0121875
enhancers::chr2:137011000-137014400::chr2-137013159-137013690::chr2-137013159-137013690	4.769888889
enhancers::chr2:137011000-137014400::chr2-137013703-137013962::chr2-137013703-137013962	3.55225
enhancers::chr2:137037800-137040200::chr2-137038772-137039500::chr2-137038772-137039500	7.044588235
enhancers::chr2:137085200-137086400::chr2-137085917-137086280::chr2-137085917-137086280	4.9038
enhancers::chr2:137205800-137206600::chr2-137206108-137206251::chr2-137206108-137206251	1.937333333
enhancers::chr2:138654600-138655200::chr2-138654690-138654979::chr2-138654690-138654979	1.465666667
enhancers::chr2:138686200-138687800::chr2-138686366-138687150::chr2-138686366-138687150	4.711
enhancers::chr2:138686200-138687800::chr2-138687163-138687425::chr2-138687163-138687425	2.773
enhancers::chr2:138695400-138696800::chr2-138695883-138696097::chr2-138695883-138696097	12.53133333
enhancers::chr2:138695400-138696800::chr2-138696613-138696800::chr2-138696613-138696800	5.162333333
enhancers::chr2:138697200-138701400::chr2-138697776-138698173::chr2-138697776-138698173	2.5125
enhancers::chr2:138701800-138706600::chr2-138702446-138703178::chr2-138702446-138703178	3.926375
enhancers::chr2:138701800-138706600::chr2-138704095-138704341::chr2-138704095-138704341	5.2455
enhancers::chr2:138739000-138739600::chr2-138739000-138739117::chr2-138739000-138739117	0.916
enhancers::chr2:138744400-138745000::chr2-138744400-138745000::chr2-138744400-138745000	4.2578
enhancers::chr2:138773800-138775200::chr2-138773966-138774647::chr2-138773966-138774647	1.846
enhancers::chr2:138817600-138818400::chr2-138817817-138818132::chr2-138817817-138818132	8.263
enhancers::chr2:138992600-138993400::chr2-138992698-138992937::chr2-138992698-138992937	17.33
enhancers::chr2:138995400-138996800::chr2-138995400-138995856::chr2-138995400-138995856	4.179142857
enhancers::chr2:138995400-138996800::chr2-138996461-138996800::chr2-138996461-138996800	9.43
enhancers::chr2:139031600-139033800::chr2-139032605-139033015::chr2-139032605-139033015	4.635
enhancers::chr2:139031600-139033800::chr2-139033536-139033766::chr2-139033536-139033766	1.63925
enhancers::chr2:139034400-139035800::chr2-139034734-139034952::chr2-139034734-139034952	3.799
enhancers::chr2:139092000-139093000::chr2-139092558-139093000::chr2-139092558-139093000	3.00325
enhancers::chr2:139191600-139192400::chr2-139191600-139192400::chr2-139191600-139192400	9.427444444
enhancers::chr2:139213000-139214400::chr2-139213397-139213872::chr2-139213397-139213872	0.431
enhancers::chr2:143582800-143583800::chr2-143583421-143583771::chr2-143583421-143583771	2.82825
enhancers::chr2:143601000-143601600::chr2-143601234-143601600::chr2-143601234-143601600	4.286333333
enhancers::chr2:143614600-143615800::chr2-143614923-143615721::chr2-143614923-143615721	4.088666667
enhancers::chr2:143621200-143621800::chr2-143621200-143621560::chr2-143621200-143621560	6.7105
enhancers::chr2:143623400-143627600::chr2-143623577-143623795::chr2-143623577-143623795	6.642333333
enhancers::chr2:143630600-143634800::chr2-143632686-143633051::chr2-143632686-143633051	0.9633333333
enhancers::chr2:143630600-143634800::chr2-143633247-143633590::chr2-143633247-143633590	5.46875
enhancers::chr2:143630600-143634800::chr2-143633704-143634381::chr2-143633704-143634381	2.577166667
enhancers::chr2:143638000-143638800::chr2-143638000-143638294::chr2-143638000-143638294	6.9152
enhancers::chr2:143649800-143651000::chr2-143650328-143650621::chr2-143650328-143650621	3.43775
enhancers::chr2:143701200-143702200::chr2-143701982-143702152::chr2-143701982-143702152	6.482
enhancers::chr2:143881600-143885800::chr2-143881600-143881843::chr2-143881600-143881843	2.868
enhancers::chr2:143881600-143885800::chr2-143882091-143882333::chr2-143882091-143882333	1.738166667
enhancers::chr2:143898200-143900400::chr2-143898976-143899210::chr2-143898976-143899210	6.2245
enhancers::chr2:143898200-143900400::chr2-143899635-143900053::chr2-143899635-143900053	14.08433333
